,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
2997,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,51.0,5,,,,,White,,,,,2,Female,0,2015,111.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),7197000003,266073,38,ND,North Dakota,77000.0,275,1111.0,1111.0,4.079999923706056,3993.0,,156.49000549316406
2998,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,56.0,5,,,,,White,,,,,1,Male,0,2015,111.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,15.0,Burleigh County,7.0,1.0,5.0,Credit application incomplete,Debt-to-income ratio,"Insufficient cash (downpayment, closing costs)",6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000617677,40254,38,ND,North Dakota,77000.0,130,1413.0,1460.0,7.78000020980835,5064.0,,89.0999984741211
2999,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,91.0,5,,,,,White,,,,,1,Male,0,2015,202.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,59.0,Morton County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000001678,2378,38,ND,North Dakota,77000.0,242,2568.0,2140.0,4.739999771118164,7105.0,,92.0999984741211
3000,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,57.0,5,,,,,White,,,,,1,Male,0,2015,101.08,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,7020900006,17,38,ND,North Dakota,76600.0,105,957.0,781.0,13.5600004196167,5501.0,,101.12999725341795
3001,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,89.0,5,,,,,White,,,,,1,Male,0,2015,102.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101.0,Ward County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000476810,62444,38,ND,North Dakota,67500.0,144,1668.0,1017.0,12.43000030517578,4675.0,,98.4000015258789
3002,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,103.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,101.0,Ward County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000504713,25759,38,ND,North Dakota,67500.0,180,1290.0,839.0,13.9399995803833,3701.0,,107.6500015258789
3003,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",41.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,9533.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,13.0,Burke County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000451965,284262,38,ND,North Dakota,67500.0,45,1237.0,814.0,3.910000085830689,1968.0,1.5,106.29000091552734
3004,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,45.0,5,,,,,White,,,,,2,Female,0,2015,9701.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,97.0,Traill County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,75-2921540,70780,38,ND,North Dakota,67500.0,75,1082.0,856.0,3.809999942779541,2412.0,,118.2300033569336
3005,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,114.0,5,,,,,White,,,,,1,Male,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,7020900006,19,38,ND,North Dakota,76600.0,193,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
3006,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,214.0,5,,,,,White,,,,,1,Male,0,2015,9537.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000451965,285517,38,ND,North Dakota,67500.0,234,1824.0,1373.0,9.350000381469727,5735.0,,111.88999938964844
3007,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,112.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),26-2049351,53570,38,ND,North Dakota,77000.0,270,1780.0,1625.0,7.8499999046325675,5834.0,,113.66000366210938
3008,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,27.0,5,,,,,White,,,,,1,Male,0,2015,404.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,5.0,,,"Insufficient cash (downpayment, closing costs)",,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000451965,285514,38,ND,North Dakota,76600.0,72,1258.0,1154.0,3.380000114440918,3576.0,,124.23999786376952
3009,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,74.0,5,,,,,White,,,,,1,Male,0,2015,101.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,0000001678,2773,38,ND,North Dakota,77000.0,180,1140.0,709.0,13.1899995803833,3221.0,,88.0199966430664
3010,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,91.0,5,,,,,White,,,,,1,Male,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,7020900006,20,38,ND,North Dakota,76600.0,110,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
3011,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,73.0,5,,,,,White,,,,,2,Female,0,2015,9691.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,73.0,Ransom County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,1,38,ND,North Dakota,67500.0,63,878.0,618.0,3.6800000667572017,2258.0,,88.13999938964844
3012,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,89.0,5,,,,,White,,,,,1,Male,0,2015,108.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000023290,4555,38,ND,North Dakota,74200.0,171,1100.0,1081.0,12.350000381469727,4428.0,,135.61000061035156
3013,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,106.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,3,VA-guaranteed,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),33-0941669,45261,38,ND,North Dakota,77000.0,222,1578.0,1485.0,12.729999542236328,4644.0,,125.08000183105469
3014,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,62.0,5,,,,,White,,,,,1,Male,0,2015,9675.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,93.0,Stutsman County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000020214,442,38,ND,North Dakota,67500.0,146,1368.0,1100.0,5.670000076293945,3546.0,,90.0199966430664
3015,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,47.0,5,,,,,White,,,,,1,Male,0,2015,1.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,7020900006,21,38,ND,North Dakota,76600.0,143,1923.0,1858.0,3.740000009536743,5162.0,,136.50999450683594
3016,3,Application denied by financial institution,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,30.0,5,,,,,White,,,,,2,Female,0,2015,101.09,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,4,38,ND,North Dakota,76600.0,71,1412.0,1231.0,8.399999618530272,3728.0,,96.87000274658205
3017,1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,67.0,5,,,,,White,,,,,1,Male,0,2015,9610.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,55.0,McLean County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000687951,35,38,ND,North Dakota,67500.0,32,3338.0,1694.0,14.210000038146973,5053.0,,95.76000213623048
3018,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,1,,,,,American Indian or Alaska Native,,,,,1,Male,0,2015,9622.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25.0,Dunn County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,75-2921540,97568,38,ND,North Dakota,67500.0,96,2039.0,1119.0,15.609999656677244,3536.0,,111.13999938964844
3019,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,76.0,5,,,,,White,,,,,2,Female,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000020214,446,38,ND,North Dakota,76600.0,221,1395.0,1021.0,6.960000038146973,3853.0,,90.47000122070312
3020,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,44.0,5,,,,,White,,,,,2,Female,0,2015,4.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,7020900006,22,38,ND,North Dakota,76600.0,91,1395.0,1021.0,6.960000038146973,3853.0,,90.47000122070312
3021,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",2,Not owner-occupied as a principal dwelling,3,Not applicable,3,Multifamily dwelling,0,Loan was not originated or was not sold in calendar year covered by register,0000020776,8,38,ND,North Dakota,76600.0,101,1395.0,1021.0,6.960000038146973,3853.0,,90.47000122070312
3022,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,9670.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,93.0,Stutsman County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000504713,272203,38,ND,North Dakota,67500.0,304,1229.0,879.0,2.309999942779541,2555.0,,119.54000091552734
3023,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,576.0,5,,,,,White,,,,,1,Male,0,2015,9640.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,89.0,Stark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,18,38,ND,North Dakota,67500.0,85,692.0,540.0,2.5,1678.0,1.66,81.37000274658203
3024,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,60.0,5,,,,,White,,,,,1,Male,0,2015,9678.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,93.0,Stutsman County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000020214,455,38,ND,North Dakota,67500.0,97,1779.0,1106.0,5.760000228881836,4066.0,,103.37000274658205
3025,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,90.0,2,,,,,Asian,,,,,1,Male,0,2015,102.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,7020900006,35,38,ND,North Dakota,76600.0,268,1754.0,1452.0,10.989999771118164,6035.0,,105.5500030517578
3026,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,144.0,5,,,,,White,,,,,1,Male,0,2015,102.04,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,31,38,ND,North Dakota,76600.0,81,1754.0,1452.0,10.989999771118164,6035.0,,105.5500030517578
3027,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,84.0,5,,,,,White,,,,,1,Male,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000019581,8708,38,ND,North Dakota,76600.0,173,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
3028,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,133.0,5,,,,,White,,,,,1,Male,0,2015,4.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,20,38,ND,North Dakota,76600.0,26,1395.0,1021.0,6.960000038146973,3853.0,,90.47000122070312
3029,3,Application denied by financial institution,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,0,2015,9674.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,93.0,Stutsman County,7.0,,,Credit application incomplete,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020214,468,38,ND,North Dakota,67500.0,138,1920.0,1326.0,5.389999866485597,5672.0,,104.33000183105469
3030,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,98.0,5,,,,,White,,,,,1,Male,0,2015,8.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,6.0,Quality edit failure only,1,HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,7020900006,37,38,ND,North Dakota,76600.0,70,1589.0,975.0,17.899999618530273,5167.0,,60.79999923706055
3031,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,235.0,5,,,,,White,,,,,1,Male,0,2015,103.07,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,33,38,ND,North Dakota,76600.0,72,767.0,751.0,6.03000020980835,2273.0,6.25,167.9199981689453
3032,3,Application denied by financial institution,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,9523.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,9.0,Bottineau County,1.0,6.0,3.0,Debt-to-income ratio,Unverifiable information,Credit history,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000010248,236,38,ND,North Dakota,67500.0,164,1069.0,751.0,8.689999580383299,2289.0,,104.66000366210938
3033,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,106.0,5,,,,,White,,,,,1,Male,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,40,38,ND,North Dakota,76600.0,40,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
3034,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,88.0,5,,,,,White,,,,,2,Female,0,2015,109.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,35.0,Grand Forks County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000020214,619,38,ND,North Dakota,74200.0,123,628.0,577.0,5.25,1657.0,,113.87000274658205
3035,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,104.0,5,,,,,White,,,,,2,Female,0,2015,1.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,7020900006,49,38,ND,North Dakota,76600.0,190,1923.0,1858.0,3.740000009536743,5162.0,,136.50999450683594
3036,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,500.0,3,,,,,Black or African American,,,,,2,Female,0,2015,111.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,35.0,Grand Forks County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,2,Secured by a subordinate lien,1,Home purchase,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,36,38,ND,North Dakota,74200.0,114,1753.0,1638.0,3.75,4617.0,,166.47999572753906
3037,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,87.0,5,,,,,White,,,,,1,Male,2,2015,9600.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,103.0,Wells County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000451965,618680,38,ND,North Dakota,67500.0,55,1465.0,936.0,0.959999978542328,2384.0,,88.1500015258789
3038,3,Application denied by financial institution,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,51.0,5,,,,,White,,,,,1,Male,0,2015,402.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020776,41,38,ND,North Dakota,76600.0,88,915.0,771.0,2.5799999237060547,2291.0,,109.4499969482422
3039,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,110.0,5,,,,,White,,,,,1,Male,0,2015,108.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,35.0,Grand Forks County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000020214,623,38,ND,North Dakota,74200.0,207,1020.0,975.0,14.43000030517578,5626.0,,76.5199966430664
