,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
2096,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,36.0,5,,,,,White,,,,,2,Female,0,2015,3.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),16-1686740,6714,56,WY,Wyoming,75500.0,141,1757.0,854.0,13.380000114440918,3946.0,,92.68000030517578
2097,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2015,5.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,5,Campbell County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),7197000003,465037,56,WY,Wyoming,71500.0,269,2210.0,1876.0,9.15999984741211,6365.0,,156.10000610351562
2098,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,114.0,5,,,,,White,,,,,1,Male,0,2015,9706.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,37,Sweetwater County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),16-1686740,6219,56,WY,Wyoming,71500.0,176,1471.0,1094.0,23.020000457763672,4675.0,,83.66999816894531
2099,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,30.0,5,,,,,White,,,,,1,Male,0,2015,1.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,13,Fremont County,1.0,3.0,,Debt-to-income ratio,Credit history,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0002590037,2750,56,WY,Wyoming,71500.0,136,1504.0,999.0,17.120000839233402,3973.0,,79.75
2100,2,Application approved but not accepted,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,29.0,5,,,,,White,,,,,1,Male,0,2015,9637.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,1,Albany County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,83-0171636,6460,56,WY,Wyoming,71500.0,118,1794.0,1181.0,16.479999542236328,5226.0,,114.66999816894531
2101,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,35.0,5,,,,,White,,,,,2,Female,0,2015,9754.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,41,Uinta County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,16-1686740,6811,56,WY,Wyoming,71500.0,50,2639.0,1796.0,15.380000114440918,6852.0,,96.06999969482422
2102,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,44.0,5,,,,,White,,,,,1,Male,0,2015,5.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,21,Laramie County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,2,Secured by a subordinate lien,1,Home purchase,1,Conventional,16940.0,Cheyenne - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,83-0171636,2400,56,WY,Wyoming,72000.0,5,2919.0,2103.0,21.36000061035156,8164.0,,106.5199966430664
2103,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,87.0,5,,,,,White,,,,,1,Male,0,2015,3.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,13,Fremont County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),16-1686740,6242,56,WY,Wyoming,71500.0,200,2131.0,1344.0,9.539999961853027,4422.0,,92.23999786376952
2104,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,90.0,5,,,,,White,,,,,1,Male,0,2015,9.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),83-0171636,1510,56,WY,Wyoming,75500.0,201,1767.0,1450.0,7.730000019073486,4708.0,1.56,113.52999877929688
2105,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,69.0,5,,,,,White,,,,,1,Male,0,2015,12.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,2,Secured by a subordinate lien,1,Home purchase,1,Conventional,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,83-0171636,6523,56,WY,Wyoming,75500.0,5,955.0,675.0,11.380000114440918,2196.0,,56.0099983215332
2106,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,48.0,5,,,,,White,,,,,2,Female,0,2015,9709.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,37,Sweetwater County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),16-1686740,6818,56,WY,Wyoming,71500.0,127,1524.0,1102.0,18.049999237060547,4105.0,,121.66000366210938
2107,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,79.0,5,,,,,White,,,,,1,Male,0,2015,9565.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,9,Converse County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,1746800001,2907,56,WY,Wyoming,71500.0,178,926.0,661.0,10.220000267028807,2807.0,,109.29000091552734
2108,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,89.0,5,,,,,White,,,,,1,Male,0,2015,6.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,33,Sheridan County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",43-1965151,18672,56,WY,Wyoming,71500.0,350,1946.0,1294.0,7.4099998474121085,4697.0,,99.8499984741211
2109,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,95.0,5,,,,,White,,,,,1,Male,0,2015,20.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,21,Laramie County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,16940.0,Cheyenne - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1163589,56,WY,Wyoming,72000.0,20,2518.0,1848.0,10.770000457763672,7130.0,,103.98999786376952
2110,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,86.0,5,,,,,White,,,,,2,Female,0,2015,19.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,21,Laramie County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,16940.0,Cheyenne - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,83-0171636,6529,56,WY,Wyoming,72000.0,318,1890.0,1714.0,9.140000343322754,4891.0,,147.57000732421875
2111,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,41.0,5,,,,,White,,,,,2,Female,0,2015,9711.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,37,Sweetwater County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),16-1686740,6828,56,WY,Wyoming,71500.0,200,1426.0,1034.0,16.950000762939453,3321.0,,113.77999877929688
2112,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,44.0,5,,,,,White,,,,,1,Male,0,2015,6.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,25,Natrona County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852320,73946,56,WY,Wyoming,75500.0,130,3156.0,2136.0,13.239999771118164,7335.0,,86.69999694824219
2113,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,83.0,5,,,,,White,,,,,1,Male,0,2015,9752.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,41,Uinta County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),16-1686740,6388,56,WY,Wyoming,71500.0,305,2393.0,1798.0,4.869999885559082,6505.0,,107.75
2114,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,36.0,5,,,,,White,,,,,2,Female,0,2015,9579.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15,Goshen County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000617677,23254,56,WY,Wyoming,71500.0,127,1846.0,1335.0,11.989999771118164,4861.0,2.14,89.16000366210938
2115,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,56.0,5,,,,,White,,,,,1,Male,0,2015,6.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,83-0171636,6575,56,WY,Wyoming,75500.0,160,3156.0,2136.0,13.239999771118164,7335.0,,86.69999694824219
2116,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,67.0,5,,,,,White,,,,,1,Male,0,2015,16.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",16-1686740,6897,56,WY,Wyoming,75500.0,236,2094.0,1511.0,11.920000076293945,5596.0,,117.16000366210938
2117,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,71.0,5,,,,,White,,,,,1,Male,0,2015,9627.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,3,Big Horn County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,22-3887207,1770,56,WY,Wyoming,71500.0,300,1629.0,1195.0,12.90999984741211,3555.0,,92.6999969482422
2118,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,1,Hispanic or Latino,,1,3.0,5.0,,,American Indian or Alaska Native,Black or African American,White,,,1,Male,0,2015,17.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",16-1686740,6423,56,WY,Wyoming,75500.0,210,1561.0,1267.0,7.389999866485597,4482.0,,136.3699951171875
2119,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,61.0,5,,,,,White,,,,,2,Female,0,2015,9.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,75-2921540,48314,56,WY,Wyoming,75500.0,161,1767.0,1450.0,7.730000019073486,4708.0,,113.52999877929688
2120,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,61.0,5,,,,,White,,,,,2,Female,0,2015,6.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,83-0171636,6599,56,WY,Wyoming,75500.0,196,3156.0,2136.0,13.239999771118164,7335.0,,86.69999694824219
2121,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,144.0,5,,,,,White,,,,,1,Male,0,2015,9709.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,37,Sweetwater County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,16-1686740,6913,56,WY,Wyoming,71500.0,225,2184.0,1915.0,16.430000305175778,6305.0,,147.6999969482422
2122,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,77.0,5,,,,,White,,,,,1,Male,0,2015,9752.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,41,Uinta County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,1,Fannie Mae (FNMA),0000451965,877679,56,WY,Wyoming,71500.0,111,2393.0,1798.0,4.869999885559082,6505.0,,107.75
2123,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,113.0,5,,,,,White,,,,,1,Male,0,2015,17.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",16-1686740,6641,56,WY,Wyoming,75500.0,234,1561.0,1267.0,7.389999866485597,4482.0,,136.3699951171875
2124,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,72.0,5,,,,,White,,,,,1,Male,0,2015,10.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",87-0623581,1855,56,WY,Wyoming,75500.0,196,1766.0,1471.0,9.06999969482422,4786.0,1.8,105.6500015258789
2125,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,32.0,5,,,,,White,,,,,2,Female,0,2015,17.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,83-0171636,6627,56,WY,Wyoming,75500.0,148,1561.0,1267.0,7.389999866485597,4482.0,,136.3699951171875
2126,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,43.0,5,,,,,White,,,,,1,Male,0,2015,9707.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,37,Sweetwater County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),43-1965151,19963,56,WY,Wyoming,71500.0,133,1302.0,1121.0,11.380000114440918,3709.0,,132.8800048828125
2127,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,9709.02,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,37,Sweetwater County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,4,FSA/RHS-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,400011,56,WY,Wyoming,71500.0,206,1524.0,1102.0,18.049999237060547,4105.0,,121.66000366210938
2128,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,130.0,5,,,,,White,,,,,1,Male,0,2015,6.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",16-1686740,6787,56,WY,Wyoming,75500.0,230,3156.0,2136.0,13.239999771118164,7335.0,,86.69999694824219
2129,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,117.0,5,,,,,White,,,,,1,Male,0,2015,9707.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,37,Sweetwater County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000804963,4892,56,WY,Wyoming,71500.0,150,1302.0,1121.0,11.380000114440918,3709.0,,132.8800048828125
2130,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,90.0,5,,,,,White,,,,,1,Male,0,2015,6.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,83-0171636,6634,56,WY,Wyoming,75500.0,152,3156.0,2136.0,13.239999771118164,7335.0,,86.69999694824219
2131,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,50.0,5,,,,,White,,,,,1,Male,0,2015,9631.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,1,Albany County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),43-1965151,20301,56,WY,Wyoming,71500.0,233,2472.0,1666.0,13.050000190734865,7020.0,,128.13999938964844
2132,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,6.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,5,Campbell County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,4,FSA/RHS-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,408969,56,WY,Wyoming,71500.0,189,1851.0,1288.0,13.75,5694.0,,114.08999633789062
2133,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,53.0,5,,,,,White,,,,,1,Male,0,2015,14.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",16-1686740,6825,56,WY,Wyoming,75500.0,209,2170.0,1653.0,8.470000267028809,5620.0,,97.25
2134,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,54.0,5,,,,,White,,,,,2,Female,0,2015,14.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,83-0171636,2252,56,WY,Wyoming,75500.0,206,2170.0,1653.0,8.470000267028809,5620.0,,97.25
2135,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,103.0,5,,,,,White,,,,,1,Male,0,2015,5.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,25,Natrona County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,16220.0,Casper - WY,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,83-0171636,6670,56,WY,Wyoming,75500.0,320,1386.0,1206.0,10.3100004196167,5180.0,,128.69999694824222
2136,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,83.0,5,,,,,White,,,,,1,Male,0,2015,9637.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,1,Albany County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),43-1965151,20772,56,WY,Wyoming,71500.0,263,1794.0,1181.0,16.479999542236328,5226.0,,114.66999816894531
2137,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,35.0,5,,,,,White,,,,,2,Female,0,2015,1.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,33,Sheridan County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,26-4599244,184642,56,WY,Wyoming,71500.0,146,2100.0,1449.0,7.9099998474121085,5411.0,,78.04000091552734
2138,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,77.0,5,,,,,White,,,,,2,Female,0,2015,9566.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,9,Converse County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",16-1686740,6842,56,WY,Wyoming,71500.0,265,1537.0,965.0,7.079999923706055,3194.0,,99.55999755859376
2139,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,1,Hispanic or Latino,66.0,5,,,,,White,,,,,1,Male,0,2015,9652.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,29,Park County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000002232,628,56,WY,Wyoming,71500.0,132,2697.0,1722.0,12.6899995803833,6258.0,,85.66000366210938
